ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2052490965,2052490965,0,0
2052490966,2052490966,0,0
2052490967,2052490967,0,0
2052490968,2052490968,0,0
2052490969,2052490969,0,0
2052490970,2052490970,0,0
2052490971,2052490971,0,0
2052490972,2052490972,0,0
2052490973,2052490973,0,0
2052490974,2052490974,0,0
2052490975,2052490975,0,0
2052490976,2052490976,0,0
2052490977,2052490977,0,0
2052490978,2052490978,0,0
2052490979,2052490979,0,0
2052490980,2052490980,0,0
2052490981,2052490981,0,0
2052490982,2052490982,0,0
2052490983,2052490983,0,0
2052490984,2052490984,0,0
2052490985,2052490985,0,0
2052490986,2052490986,0,0
2052490987,2052490987,0,0
2052490988,2052490988,0,0
2052490989,2052490989,0,0
2052490990,2052490990,0,0
2052490991,2052490991,0,0
2052490992,2052490992,0,0
2052490993,2052490993,0,0
2052490994,2052490994,0,0
2052490995,2052490995,0,0
2052490996,2052490996,0,0
2052490997,2052490997,0,0
2052490998,2052490998,0,0
2052490999,2052490999,0,0
2052491000,2052491000,0,0
2052491001,2052491001,0,0
2052491002,2052491002,0,0
2052491003,2052491003,0,0
2052491004,2052491004,0,0
2052491005,2052491005,0,0
2052491006,2052491006,0,0
2052491007,2052491007,0,0
2052491008,2052491008,0,0
2052491009,2052491009,0,0
2052491010,2052491010,0,0
2052491011,2052491011,0,0
2052491012,2052491012,0,0
2052491013,2052491013,0,0
2052491014,2052491014,0,0
2052491015,2052491015,0,0
2052491016,2052491016,0,0
2052491017,2052491017,0,0
2052491018,2052491018,0,0
2052491019,2052491019,0,0
2052491020,2052491020,0,0
2052491021,2052491021,0,0
2052491022,2052491022,0,0
2052491023,2052491023,0,0
2052491024,2052491024,0,0
2052491025,2052491025,0,0
2052491026,2052491026,0,0
2052491027,2052491027,0,0
2052491028,2052491028,0,0
2052491029,2052491029,0,0
2052491030,2052491030,0,0
2052491031,2052491031,0,0
2052491032,2052491032,0,0
2052491033,2052491033,0,0
2052491034,2052491034,0,0
2052491035,2052491035,0,0
2052491036,2052491036,0,0
2052491037,2052491037,0,0
2052491038,2052491038,0,0
2052491039,2052491039,0,0
2052491040,2052491040,0,0
